,Date Time,Power_Solar
270,2021-09-28 0:00:00,37.6583
271,2021-09-29 0:00:00,39.2083
272,2021-09-30 0:00:00,35.0708
273,2021-10-01 0:00:00,35.6708
274,2021-10-02 0:00:00,35.0958
275,2021-10-03 0:00:00,16.8667
276,2021-10-04 0:00:00,37.975
277,2021-10-05 0:00:00,35.4833
278,2021-10-06 0:00:00,37.175
279,2021-10-07 0:00:00,32.1667
280,2021-10-08 0:00:00,36.7292
281,2021-10-09 0:00:00,34.5667
282,2021-10-10 0:00:00,35.3625
283,2021-10-11 0:00:00,34.9792
284,2021-10-12 0:00:00,32.2042
285,2021-10-13 0:00:00,34.15
286,2021-10-14 0:00:00,35.2417
287,2021-10-15 0:00:00,34.9292
288,2021-10-16 0:00:00,30.4917
289,2021-10-17 0:00:00,28.9083
290,2021-10-18 0:00:00,33.4833
291,2021-10-19 0:00:00,33.2958
292,2021-10-20 0:00:00,31.8042
293,2021-10-21 0:00:00,31.5
294,2021-10-22 0:00:00,33.8625
295,2021-10-23 0:00:00,33.1042
296,2021-10-24 0:00:00,32.6
297,2021-10-25 0:00:00,31.3167
298,2021-10-26 0:00:00,29.1958
299,2021-10-27 0:00:00,31.6417
300,2021-10-28 0:00:00,31.3208
301,2021-10-29 0:00:00,13.0333
302,2021-10-30 0:00:00,6.7
303,2021-10-31 0:00:00,10.6792
304,2021-11-01 0:00:00,13.9792
305,2021-11-02 0:00:00,18.5
306,2021-11-03 0:00:00,24.3625
307,2021-11-04 0:00:00,33.3792
308,2021-11-05 0:00:00,34.2667
309,2021-11-06 0:00:00,34.7375
310,2021-11-07 0:00:00,34.7292
311,2021-11-08 0:00:00,32.9917
312,2021-11-09 0:00:00,31.6417
313,2021-11-10 0:00:00,30.8
314,2021-11-11 0:00:00,26.1458
315,2021-11-12 0:00:00,28.9
316,2021-11-13 0:00:00,30.5292
317,2021-11-14 0:00:00,29.7542
318,2021-11-15 0:00:00,30.6083
319,2021-11-16 0:00:00,30.4708
320,2021-11-17 0:00:00,19.7292
321,2021-11-18 0:00:00,22.0583
322,2021-11-19 0:00:00,25.2292
323,2021-11-20 0:00:00,8.3208
324,2021-11-21 0:00:00,21.6167
325,2021-11-22 0:00:00,11.7
326,2021-11-23 0:00:00,25.325
327,2021-11-24 0:00:00,21.7417
328,2021-11-25 0:00:00,23.7042
329,2021-11-26 0:00:00,22.9958
330,2021-11-27 0:00:00,20.6792
331,2021-11-28 0:00:00,28.5208
332,2021-11-29 0:00:00,15.1792
333,2021-11-30 0:00:00,21.2167
334,2021-12-01 0:00:00,26.5125
335,2021-12-02 0:00:00,21.2208
336,2021-12-03 0:00:00,27.5042
337,2021-12-04 0:00:00,26.0583
338,2021-12-05 0:00:00,25.6458
339,2021-12-06 0:00:00,26.3208
340,2021-12-07 0:00:00,25.5
341,2021-12-08 0:00:00,24.2167
342,2021-12-09 0:00:00,23.5542
343,2021-12-10 0:00:00,15.1333
344,2021-12-11 0:00:00,25.1167
345,2021-12-12 0:00:00,25.9
346,2021-12-13 0:00:00,25.7875
347,2021-12-14 0:00:00,24.2583
348,2021-12-15 0:00:00,25.5708
349,2021-12-16 0:00:00,0.0
